client_id,id_ind,names,sex,birth_date,hometown,occupation_code,marriage,education,remit_bank,remit_branch,remit_account,transfer_bank,transfer_account,card_bank,credit_card_no,sign_ptn_card,risk_suit_seq,fatca_ind
2848568109,4,周郁婷,1,102/11/04,香港,40379,1,4,213,7466,7896299955178751,215,2371408901543776,558,4581833296296695,Y,24,8
2001409612,4,張家豪,1,099/05/31,波札那,45084,4,2,359,4744,1825949018712796,450,8567366477551025,690,3550591058302015,Y,102,9
9822428621,4,劉郁婷,2,057/11/09,中非共和國,67513,3,2,391,5334,9988051144620146,742,3465792207874811,514,4436435448258941,Y,944,0
1117865934,9,張柏翰,2,036/08/11,香港,74766,4,1,923,5361,8346146956802094,705,8186701453279949,347,3582847116154141,N,893,1
4029678469,6,董美琪,0,089/03/16,科克群島,33502,3,4,403,2402,3424131052852480,766,9473423890959221,736,4789687585020,N,123,9
2795084955,6,劉怡婷,1,095/08/17,日本,36231,2,5,304,1394,6719330667398857,851,2138922353206719,826,4474884766092696749,N,478,1
891077580,2,李婉婷,2,025/11/17,剛果,25458,1,4,893,9778,6776151547074748,407,5412308957364268,776,6508996624174770,N,738,1
9197589171,5,高信宏,2,070/12/21,羅馬尼亞,46271,2,3,486,988,1370538765737680,51,6798704704544596,678,30102103956262,N,626,1
7126569892,6,黃婷婷,0,082/09/24,芬蘭,60174,5,2,7,8826,3303792143498726,571,8885756117798275,596,4601023477251,N,662,1
3141017903,2,楊宜君,0,064/08/28,喀麥隆,54846,3,4,35,62,3245985588178778,862,9759439168508571,412,180080583003060,Y,838,8
3760266937,9,劉詩婷,0,067/12/22,智利,66636,2,5,206,9995,2280588439830300,684,1319937466611756,329,6599237918594104,Y,810,8
6148874074,6,勞琬婷,0,051/03/08,茅利塔尼亞,36071,4,3,365,5489,1263937362629925,114,3362120143097957,296,378488346818983,Y,816,8
1917788476,1,葉飛,1,077/06/19,希臘,4462,3,1,205,5180,1332215744740833,957,5204293753824663,981,3572515280242263,Y,292,0
6427378835,9,馬馨儀,0,022/07/20,聖露西亞,64018,4,4,664,5390,8615668987867174,956,1907311679545083,114,180097484853799,N,11,0
3537253045,1,劉欣怡,1,066/05/23,瑞士,45933,2,5,605,166,7045021453682531,887,8136511042527579,79,180012199730901,N,389,9
5635871093,2,尹宜君,0,098/10/18,阿爾巴尼亞,16142,1,5,330,2375,4799425870406663,440,6111483515726210,863,4230108706303273,Y,418,1
1267547211,4,王建宏,0,087/01/18,烏克蘭,60104,1,3,834,9835,7956516817812742,36,6904603178012236,979,5518699631375899,Y,502,9
3354346369,5,冉家銘,2,087/08/12,巴貝多,57553,5,2,909,2074,273287700426137,654,6279575553735093,982,6550605327400518,N,87,1
442053512,2,彭淑華,1,031/07/10,納米比亞,1363,2,3,791,1832,7165922226791189,326,7087497323118239,500,30215749008015,N,987,9
7786878560,1,仲承翰,1,061/11/04,聖克里斯多福及尼維斯,34763,9,5,597,6368,3476295837700638,458,1655120644598969,857,3501399849897693,Y,621,0
9803215385,3,彭淑芬,2,051/12/16,突尼西亞,46453,1,5,502,9091,5882904688975809,154,7385354936632770,483,373486620391227,Y,166,0
5174272562,4,董飛,2,078/06/09,百慕達,77552,5,1,490,2177,2100776020724389,522,9422661017547538,232,4134300177428964742,N,120,8
2844573709,3,賈惠婷,0,045/07/11,沙烏地阿拉伯,48674,3,4,863,5551,9988446149692873,805,6172448533495351,102,213136746950364,Y,514,1
7505703771,3,張婉婷,0,100/04/29,喬治亞,91664,3,3,569,8770,292315360246619,420,725264676623610,371,4034291557142335,Y,505,1
772660764,5,譚哲瑋,2,023/03/08,聖多美及普林西比,23431,1,2,173,5852,2737941855505350,153,9229714930540660,702,30255585042256,N,509,0
1657911887,3,馬羽,2,037/10/27,卡達,85997,3,2,229,5269,6890887326087889,29,5737528502055109,746,6544123462984212,Y,475,8
9522456855,3,官龍,2,102/01/29,衣索匹亞,8460,9,5,395,434,1717609529255783,381,2525994020159630,515,30292971632796,N,311,9
1168132787,9,白郁婷,2,089/03/12,尼泊爾,86079,2,2,332,5775,506712789419459,482,7103336278032889,534,4295836991357156,N,504,0
8548810034,6,遊欣怡,2,087/02/18,汶萊,78499,4,3,519,3405,7239097930283634,545,1672494469513106,843,3570549836749044,Y,756,0
4356600629,9,曾淑玲,1,043/08/30,百慕達,53361,3,1,707,9433,5135205047686380,583,3681729469577265,376,2297042789840592,N,262,9
2912902695,3,張佳樺,1,070/10/31,寮國,56934,3,3,157,340,1385989321336564,583,2045361611726020,944,180088025237667,N,976,8
1949101173,2,吳俊宏,1,097/06/07,貝南,50445,3,5,560,5924,2116430829380394,807,2789827162742846,368,3558053194156104,N,471,8
1451022144,1,劉馨儀,1,036/08/29,巴林,26441,1,2,192,3909,9109573430923355,320,8580747249502560,59,4155899687506873,Y,372,1
2814746613,9,向欣怡,1,016/06/25,敘利亞,40507,3,5,521,8891,7799233847333631,589,9096781106651808,25,4355318940131,Y,31,9
4361935553,6,張雅文,2,030/12/16,塞浦路斯,30614,4,4,186,2354,1251682691835704,208,5506007776457710,259,2336296436188218,Y,596,1
9183285157,2,張婉婷,2,057/11/18,百慕達,57978,9,3,401,3748,1759481262790034,401,1662590204001858,291,676292629984,N,642,8
6703160763,2,楊佳樺,1,099/11/20,巴布亞紐幾內亞,53055,3,2,878,913,721789926447499,938,4092473024893814,148,30207293851916,N,518,0
6318292411,4,阿佳慧,1,022/12/06,馬拉威,66158,1,2,519,3110,1098532047956299,792,9474503471668763,134,6509289578710180,Y,907,8
4023682751,3,景宇軒,0,073/05/14,智利,82590,1,1,170,2783,5045951416087461,649,1621314142694626,765,4395966948492266,Y,328,8
7927774937,1,晏傑克,2,012/01/26,希臘,61852,3,5,75,4556,7450093178635617,372,8829559486234979,713,4486086171481190711,N,599,9
9416898848,4,秦淑娟,2,051/04/05,愛爾蘭,42154,4,3,247,195,6490875570199282,625,6054085939695892,330,376486380141884,N,703,8
8124176007,4,張雅涵,2,039/07/26,韓國,72611,4,4,41,293,9784586508848092,541,896084146762226,110,676240670635,Y,504,9
3825768642,4,曾惠如,1,070/06/21,盧安達,76138,4,4,920,5653,7334154496010712,39,1530688905378420,704,4775308209160813,N,913,9
8699303290,4,楊淑玲,2,021/12/30,緬甸,84506,5,2,826,8689,9758869434265607,724,2146495115872961,695,180024206216444,Y,779,8
2679261927,6,麻美玲,0,053/06/07,百慕達,82598,2,3,841,394,4619671304187979,365,6149303588998280,423,3519185064956276,N,507,1
2311224538,6,徐雅慧,0,081/07/31,印度,54228,2,3,149,4241,5562957460849729,968,3367009930191682,203,4785098042261606856,Y,630,0
8814869460,5,蘭雅慧,2,067/05/18,印尼,18315,1,4,185,9721,2671602192214777,267,9166445664220930,116,349863115658230,Y,482,8
3282046276,3,彭庭瑋,2,051/11/27,阿爾及利亞,63298,5,4,872,5243,4452504893071285,61,889303515471167,383,376556297563493,Y,539,0
5342633553,6,徐佩珊,1,081/02/09,匈牙利,65952,2,2,115,4425,7972917815301658,487,8705683408447614,272,30326828848849,Y,655,0
1205986535,5,劉冠宇,2,023/07/13,摩爾多瓦,38258,5,4,306,8398,4577750217064375,296,9397056067536872,594,4839333157097825437,N,177,9
6909837252,4,李佩君,1,021/07/07,肯亞,76218,1,1,25,7230,8204410254893936,865,8081372352084816,359,180072116573768,Y,824,9
3259773112,1,韓淑慧,0,093/07/25,冰島,4741,1,4,712,3440,5300258597914077,231,3012332451366074,70,374579621608018,Y,774,9
5462662033,5,吳詩涵,1,030/05/17,埃及,52901,1,3,758,1293,8190435215087326,441,7739830566045163,667,501899959206,N,221,1
2833001477,5,張怡萱,1,035/08/20,法屬玻里尼西亞,23973,4,1,675,3888,8478540994908854,601,2347514096661762,947,639084420954,N,644,8
7094954919,2,黎沖,2,060/02/18,摩爾多瓦,72836,2,3,35,2937,4450876220648911,618,1771598728943633,365,3519162458485386,Y,431,1
7105420152,6,苗承翰,0,030/09/09,突尼西亞,75123,4,3,129,197,6025608221642317,739,3887708385164366,581,4057377673611378956,N,610,0
3169488128,2,李嘉玲,0,014/10/26,史瓦濟蘭,59973,5,2,356,2749,4864041892349382,178,6672814600531246,651,370461013857269,N,395,0
5398692856,2,孫怡伶,1,045/03/16,香港,87835,5,2,726,6783,4833936279220434,48,692153270823315,175,2240301806908073,N,196,9
5547589860,6,陶婷婷,0,021/04/09,蒲隆地,83907,5,5,899,794,5411611214921085,624,1616189865809394,894,30180024670071,N,938,1
3525769272,1,林怡安,2,056/07/21,聖文森及格瑞那丁,78708,3,4,582,5408,8500134296400633,67,6274791876891498,527,4841984607762197015,Y,841,8
2372667895,3,歐佩君,0,048/06/04,聖多美及普林西比,93252,4,3,984,8734,907025526777637,133,812806305031046,818,4499492289544966,N,121,9
3307547276,5,鄧俊宏,0,051/04/05,埃及,1535,5,2,894,2352,582931776272326,388,412856370216205,880,375652829070593,Y,90,1
5460100215,5,江志宏,2,039/07/14,斐濟,44801,4,2,830,550,3362575360114781,438,5302071995911144,462,575412252265,N,163,9
4570846543,1,潘淑娟,0,076/04/10,泰國,7915,9,1,211,3344,2642765992936993,441,4261431152946643,239,4546946380768413,N,996,9
5367218940,5,李家豪,0,042/05/31,斯洛伐克,96440,5,1,148,4494,7305397371182000,743,2020538388360706,38,36183021550159,N,779,1
1642055408,2,李怡萱,2,035/03/19,查德,57046,5,1,980,9272,8155290785043481,268,4512607304917970,712,3591671175161154,N,896,9
216035208,6,黃雅琪,2,047/12/28,阿路巴,37533,9,4,319,6520,1027187212861689,427,9207999878678873,238,30286552335167,Y,913,1
6699485772,2,林欣怡,2,061/09/20,馬其頓,45048,4,1,200,8883,8290432860256107,892,2375206796111584,140,4128136913833956077,N,675,8
1092470752,3,張俊賢,1,074/07/29,美國,47481,3,2,779,6488,5754339180846545,674,1726944233013847,407,060484342369,Y,370,0
2484740962,1,何佳玲,0,047/08/07,格瑞那達,76754,5,4,261,2677,2571166177400474,812,8684559932672321,902,4574481894046105155,N,231,8
606306181,4,李佩珊,0,091/08/02,愛爾蘭,59311,1,5,568,2565,2942639150496633,812,6172902803627823,876,2708636708614096,N,487,8
7318784456,6,梁家瑋,0,068/02/26,捷克,46023,9,1,908,1389,7659081628331656,115,5805559189598612,875,3575213370507095,N,777,1
8275974229,2,李佳樺,1,106/05/16,哥斯大黎加,51984,2,2,638,9549,3105372134394385,127,6518982667000810,262,3536459333594070,N,961,8
1685420718,9,樂惠婷,0,022/07/18,阿拉伯聯合大公國,61075,5,2,94,5057,6210863748569537,413,1464649148783516,117,3542832128134652,N,137,8
8862650294,3,徐心怡,1,069/09/24,柬埔寨,6192,4,2,291,1140,4812793587554855,575,8644088927969029,854,213179658113472,N,686,1
3855845511,4,周家豪,1,055/01/18,捷克,74976,1,3,150,5923,2591327631547386,28,2385346597279391,326,180077252024484,Y,956,8
9996244525,3,莫佳玲,1,045/04/15,希臘,20995,9,5,81,8246,7535651945176991,625,7474552637461796,134,346070622673198,N,353,0
124257507,6,李龍,0,062/01/02,葉門,95544,2,3,928,5885,8137019123483267,75,1017535730634398,908,3526765916715177,N,768,9
8303134400,3,羅冠廷,1,026/04/02,史瓦濟蘭,25462,1,3,167,3220,9211111668373994,913,8907473270593045,415,180056162828465,Y,513,8
3130817331,6,王佳蓉,2,091/11/13,瑞士,3441,3,1,185,5798,2169156028404300,416,17473563888723,820,213126801387131,N,721,8
1353834565,1,邢冠宇,0,074/04/03,波蘭,85286,3,3,906,2273,3950061528877696,721,7597399114305124,572,502076479679,Y,113,1
6339610841,3,幸中山,2,060/04/10,英國,21913,4,2,126,1655,2839978659077302,35,9662311431002274,61,3583208139543043,N,594,9
1506753952,6,楊承翰,1,097/02/17,冰島,98172,9,1,807,6576,2092773327527972,404,9513704423145649,929,565791503545,Y,559,1
6533942848,5,劉家瑜,0,083/07/21,維德角島,39705,1,2,209,2295,9653337249795825,102,1718386739649319,574,4627071957862788,Y,317,8
6750157871,5,陳信宏,1,063/11/14,尼日,98200,9,1,785,118,2686227394787091,907,9821071069783814,871,4933507790721771,Y,291,1
9932316741,4,龍宗翰,1,095/01/16,哥斯大黎加,28131,3,4,909,8224,1387443298537596,213,4138421036489008,650,30258318257183,N,351,9
5903821507,2,唐依婷,2,099/03/30,阿拉伯聯合大公國,20693,3,3,579,5501,3643393074394062,671,3079103368340075,480,2720331849086321,Y,866,8
2428904649,4,李淑貞,0,084/04/15,南非,68630,9,5,561,3454,8204734473061648,54,6349029322060328,330,6560276697029549,N,630,9
8606863214,6,薛志豪,2,060/06/26,宏都拉斯,9172,3,2,560,4956,7914661241676219,301,7231867534506252,217,6550759007767082,N,951,9
5820459946,6,朱家瑋,2,094/03/09,巴拉圭,18848,5,3,43,1397,2871051657722839,856,5447225048464222,415,6011956356493871,Y,779,0
361413792,3,王家豪,1,018/11/07,尼日,45252,1,2,928,6843,7860948939671372,511,8336077279793361,690,4811010818389,Y,574,9
8521057863,6,朱佳慧,2,088/04/07,克羅埃西亞,5157,4,3,138,9714,193693734441648,827,2980495014607733,49,3540099163408357,Y,875,9
3735406091,2,許宇軒,0,109/04/17,亞塞拜然,75340,5,3,382,7289,6541433365289085,420,2118063390328747,684,3510436133073851,Y,307,1
8322163367,9,徐俊傑,0,033/02/09,索馬利亞,43630,2,1,654,3307,4176523555335320,690,6604662764841482,713,3593849784116243,N,32,8
2698249121,6,楊雅芳,2,035/05/23,印度,4435,9,2,868,1191,5319198024915587,605,3227005861213160,337,3536671905603960,Y,474,9
2798327747,4,魏佳穎,0,080/03/23,剛果共和國,19487,9,4,720,8862,3892303864814716,512,662932418761423,788,180061285333328,N,53,8
1801705682,6,翟沖,0,095/05/12,摩爾多瓦,9697,5,5,597,3248,7668733388262522,198,7861029187425612,79,180068653206424,Y,19,8
5549237239,3,王惠婷,0,020/04/20,不丹,99954,1,5,960,7804,2770510330120326,19,5471535555362904,749,2254706468042578,N,732,9
6810671428,2,謝琬婷,0,047/09/15,喀麥隆,63736,5,4,332,6517,9988946508809678,426,3650401080693273,841,6011604177636514,Y,296,0
8245159110,4,徐俊宏,2,105/02/21,比利時,10403,3,2,66,2161,7611283533451101,235,7052567751370125,400,4968517327238452,Y,875,9
6214978894,2,屈慧君,1,060/10/06,茅利塔尼亞,42256,2,5,222,8315,6028963456495913,376,3907403283388220,887,213185157269947,N,790,9
1038759497,4,吳怡婷,0,025/11/17,波札那,40970,1,2,561,8215,8634630459363519,90,5433612048046202,210,6011313351161931,Y,159,0
8336522972,5,朱怡君,1,065/09/17,烏克蘭,4666,3,3,503,8286,3383653845848648,967,1698472565013851,503,4310911826572872,Y,129,9
1144843530,3,蘭淑貞,0,061/03/29,菲律賓,36383,2,4,672,4078,5776204846948334,367,7280962945307250,526,180018628994679,Y,302,1
5499497583,9,徐雅琪,2,037/05/27,布吉納法索,70761,4,2,260,6198,7339872271349117,584,9763754522876438,667,4866694632159806182,Y,9,1
3414442617,9,唐志偉,1,097/07/02,尼泊爾,32178,4,5,961,3717,9696079959557675,816,5881899428485805,194,4103825839670658,N,918,9
923443920,6,戴淑華,1,091/06/13,印尼,73965,5,3,168,2631,9244535890388349,17,9117049503880996,385,4727544233139245785,Y,758,8
6701818850,5,齊佳玲,0,103/07/15,香港,23213,1,5,793,7593,9690524776421700,441,3206444516557960,920,4463158379431248,Y,807,8
1229909116,2,禹家瑜,0,036/01/02,希臘,54864,4,3,599,5715,336280895583647,172,2676362009073147,164,4362777101701925,Y,37,9
9683099196,6,劉沖,1,082/01/04,新加坡,13179,1,1,191,2305,322580188852554,262,6650727263306700,418,3547974895282010,Y,221,8
9616805377,5,陳家銘,0,052/01/02,馬其頓,71281,9,5,667,8360,9102876001977309,859,1640511698865875,763,4747931940115443,N,809,1
1867068624,5,初雅琪,1,086/07/11,阿路巴,7299,3,1,325,2693,2463162031764200,462,8830034156450166,978,378679651322823,N,306,0
6278211435,6,朱雅玲,1,106/04/04,阿爾巴尼亞,75297,9,3,8,3104,2358030242111299,694,5546930683427834,113,4089197132647164162,N,159,8
1119338888,6,施冠宇,1,018/06/15,巴貝多,6129,5,3,239,7679,2800217320805976,656,9346071001215896,819,578707257486,N,300,8
9294482333,1,姚琬婷,1,044/08/16,維德角島,50479,2,4,301,2898,7830459856728811,574,7324028287621508,564,6593341909417303,Y,240,9
167962152,9,李信宏,0,096/07/31,印度,90719,4,5,634,9113,5711725261832726,2,8574326095105063,37,3570523065960820,Y,684,1
6853704545,3,李冠廷,1,027/07/30,愛爾蘭,56518,1,5,455,2120,5226710136222930,572,2052956198571460,356,38430564059595,Y,268,8
8707254304,5,劉淑芬,1,024/10/26,肯亞,67611,4,1,733,70,8414599471764917,34,7914480369975601,249,4898040397385,Y,923,0
5119487432,1,盤中山,2,038/05/26,阿路巴,27682,9,1,654,9570,4033143296509082,891,9085375677820903,518,3528074341621789,Y,906,8
1819000538,1,範宇軒,0,103/07/15,秘魯,416,3,3,696,6278,8164730317905904,394,9894538702572126,267,3507608474775667,Y,773,8
9536329555,5,葛惠婷,2,080/08/05,瓜地馬拉,65034,5,2,204,3352,6847523220461434,14,3476027075639737,636,675999041568,N,681,8
8856522185,6,劉怡萱,2,082/04/27,安圭拉,27512,9,5,897,7927,5464813462443197,92,1991502123335421,887,6011500045657163,Y,182,9
9850927544,6,陳怡婷,2,080/06/14,保加利亞,40559,4,4,146,5964,5558143653772153,823,1536522375586600,889,346825880202521,N,40,8
8609900257,9,劉依婷,1,025/08/05,烏拉圭,77660,9,1,963,6852,5157607405280128,956,1289970439998101,366,4088365132837,Y,198,0
3647976528,9,董佳穎,0,078/02/21,巴西,11804,2,3,138,1780,7628611363719960,660,9076895003386126,191,3515203716190543,Y,52,9
2320139972,9,李雅文,1,021/09/30,烏克蘭,92448,5,2,603,1958,4142929716941217,178,5487714003641237,365,6538328432866666,N,889,1
1138484393,6,王家豪,0,062/02/24,馬爾地夫,76713,3,5,17,3515,500877083217896,124,1312044132430033,105,4600298283608459,N,828,1
8466294973,1,楊詩婷,0,101/11/19,肯亞,48214,5,2,328,1375,451252417599544,486,8119503186577358,565,4874682897137873,Y,794,8
9868633547,1,鐘家銘,0,066/07/21,德國,66672,4,1,848,7217,6268274232525520,597,4763034226461050,329,30105716624342,N,758,9
297753437,2,陳家豪,0,097/01/27,巴拉圭,14434,2,3,417,9573,5578110790082539,169,1181637135799992,737,3519262343901033,N,603,8
4651452245,1,尹馨儀,1,039/10/13,葉門,76852,2,1,205,3179,909140951109440,95,1132445190599059,996,30459153791746,N,611,9
5118615354,4,丁慧君,0,072/09/18,瓜地馬拉,69064,4,5,72,5795,5285733105151437,905,7794897564538269,747,4754860898723,N,592,1
3744166352,2,段懿,2,020/01/03,泰國,87415,3,3,656,6740,1222880887746928,576,698694633146931,622,4882970992831338,N,209,9
9629065664,6,魏靜宜,2,058/07/16,俄羅斯,87704,3,5,834,8327,9670866616373094,77,2551989444986691,769,213158769498782,Y,164,9
3722787277,1,李俊傑,0,030/10/13,敘利亞,21681,1,4,677,1742,1481475415625990,61,6969062497122869,773,6011747074537135,Y,226,9
2767439557,9,陳思穎,1,043/12/20,阿路巴,1124,9,2,536,9661,2861876178360339,304,2643676639278675,214,379160748213753,Y,847,1
7193923195,5,余雅涵,0,033/10/10,埃及,63556,1,5,77,843,3568219204524949,217,4059964859472208,352,4201131177680339,N,728,8
4675789530,4,李飛,2,052/12/13,柬埔寨,93771,5,1,733,8097,7205054195724580,585,7825420026628751,869,213130253800526,Y,424,1
4715864357,4,徐惠雯,1,020/06/06,烏拉圭,7917,2,2,837,323,8880500795262526,821,7649891804416601,283,4460362624087481,Y,557,9
3469565945,6,李傑克,1,108/05/11,智利,96930,1,2,947,9831,491262974833206,441,7956362006966416,596,373840152716427,Y,443,1
2062822289,2,鄧庭瑋,1,104/01/03,奧地利,84396,2,5,423,300,9166213652254263,303,3805271019658612,483,3505520714678704,Y,388,1
4119449908,5,覃淑娟,2,028/09/06,斯里蘭卡,85288,1,2,415,9158,6039366387577431,907,4850017303248807,79,6011112808000597,Y,83,9
4290455821,3,陳惠如,0,049/01/24,西薩摩亞,81578,4,4,5,2277,7320791449267831,438,2954322958682244,180,3501015206143030,Y,713,9
4960728203,9,劉怡君,2,014/01/06,象牙海岸,16407,9,2,514,5972,7541131405695918,442,6897217805794220,146,3539424125815114,Y,134,8
6038386489,3,馬雅文,2,011/02/05,波蘭,79922,1,1,213,8283,3358395585943472,649,8176873502458364,152,5485452411160613,Y,422,9
4854550829,9,康佳樺,2,035/10/06,牙買加,58237,9,1,430,5406,8179312238240205,888,823218189588443,97,3577824285676219,Y,570,0
1111364371,2,李宇軒,0,079/05/17,貝南,52371,3,1,316,6967,7540287443336494,692,3200364116267467,267,4727664944253654,Y,680,1
2897331556,2,吳飛,0,031/06/13,日本,90563,3,1,931,5314,9365084531670964,906,5294954686468833,939,6011117907731943,Y,873,9
2545876884,2,譚志豪,2,074/05/11,瑞典,76135,9,3,574,2482,2859620697774106,983,3494867389464057,701,180092032524893,Y,533,0
4544024966,9,施怡君,2,097/05/28,荷蘭,18781,4,5,101,1270,3655953444303953,104,1043625702106972,472,3586295023183710,Y,300,9
1105141822,6,閻淑芬,2,098/04/27,法國,18861,3,1,288,3236,5791610188623909,952,4130530762591905,429,340251091037893,Y,573,0
9671811460,6,陳龍,0,068/01/27,加拿大,63780,3,5,959,8074,3633992070413077,94,1594296650665693,16,180068588790443,Y,27,1
7934867071,6,王佳蓉,2,050/03/20,索羅門群島,16422,9,5,95,5063,1513602228111158,270,1592443693505055,455,346172836825661,Y,620,0
9596131153,9,王中山,2,031/09/09,布吉納法索,81589,2,3,325,845,8635506412429744,242,4021035249074811,60,502056913952,N,425,8
2176589856,9,朱淑貞,0,073/06/09,法國,91605,1,3,393,3558,8252876013503437,93,7650877508350135,485,5449079420391064,N,455,9
3883916470,1,張筱涵,1,080/03/21,盧安達,40636,2,1,225,5402,6211379105114902,999,88629535694957,391,4178547203125,N,215,9
794404735,5,黎俊傑,2,102/04/29,斯洛伐克,86877,1,4,131,3148,9884266899791924,281,7304051631526273,245,36425987927016,N,661,0
7586249858,9,田雅萍,0,022/08/21,智利,84663,3,2,384,7974,7287564029240588,599,9889707935821742,930,4806724451906138,N,965,8
3090751501,6,練思穎,2,025/11/09,泰國,32839,4,2,870,6238,9317608149808299,573,7107130839001926,341,4803650913313147,Y,283,0
904701890,5,吳惠如,2,087/07/12,巴拿馬,72889,2,4,437,3631,9513537297846027,843,7405833846895419,67,4163016551253,N,967,9
5270930748,3,司佳玲,2,101/11/21,葡萄牙,7933,4,2,933,5786,6306201063115100,286,6336815480724750,838,4611845804103076,Y,359,9
7167787165,3,楊俊傑,2,080/10/06,格瑞那達,74274,5,1,198,8746,4718903897725705,304,3145787340388654,887,4126697167708423,Y,358,8
8515006133,3,譚懿,1,084/02/01,科威特,21660,5,5,531,4284,1661380097616244,844,1212288178664414,650,3549156451754925,Y,942,1
7702951008,1,師淑貞,0,072/10/31,馬爾他,41423,5,1,457,8401,6575943322037858,970,386209290655360,278,4496355534093622780,N,50,1
9561173220,4,任瑋婷,0,018/08/06,維德角島,61624,4,2,749,9012,9390027323713522,681,9872995929299769,24,2465233742847982,N,406,9
2275597300,4,顏龍,0,057/06/10,斯洛伐克,9912,2,1,439,9164,1240557014120493,760,892486254628976,948,4885777667163,N,707,9
9625034893,4,謝俊傑,1,073/02/21,葡萄牙,64811,2,3,53,9581,1763463402592275,907,1028309495352427,805,30136719484194,Y,973,0
2019868381,9,顧婷婷,2,083/06/25,蓋亞那,13315,5,4,956,4544,6614068052852434,137,3257980954861357,156,4607980101688002,Y,181,0
2883964738,1,黃瑋婷,0,012/06/21,哥倫比亞,21853,2,2,597,3060,9018360779209740,494,7437569081559553,828,4581050196750916629,N,842,0
5407607254,1,丁信宏,1,103/05/10,捷克,64868,1,1,306,450,5549493582309338,938,4250898284178995,768,4606098674063932,N,219,9
1897910119,5,母宇軒,1,048/11/19,土耳其,74813,9,3,60,904,2447957441435007,470,1935408033044103,211,3520869346491080,Y,5,0
9624347097,9,吳庭瑋,0,052/09/14,貝南,97666,9,2,363,8466,2701409384182093,269,6144594836623547,764,30085845262000,Y,256,9
7609929668,1,高雅涵,0,095/10/18,新喀里多尼亞,69244,1,1,51,9052,2379417139640273,262,4488197148356903,564,4399407716101,N,602,1
2862572235,5,葛雅芳,2,019/06/18,巴哈馬,6901,2,5,846,5163,7823646726089915,987,7319450213690548,233,378655964422898,Y,79,8
6649544836,1,朱雅雯,0,061/12/25,聖露西亞,45538,3,1,847,8992,5351729162719594,784,9071573694577046,706,4429401987011645,N,445,9
7756826956,5,曾怡伶,1,093/06/16,索羅門群島,12288,4,5,53,5243,8002851407612177,2,6089018798519606,528,4766595773179,N,489,8
5171107564,3,李欣怡,2,066/11/20,不丹,2792,1,1,808,3960,8336251776740239,714,3241393431554298,633,501828824562,N,803,9
2393593626,3,陳淑貞,2,050/03/04,亞塞拜然,70800,3,2,267,4472,1260109696742146,566,5688319237434353,76,3564331278330460,Y,688,1
273142122,4,施馨儀,1,085/02/18,英國,36591,5,5,192,2153,2432965058966944,300,1492920893515038,114,180023355383682,N,434,8
1156048621,1,楊怡婷,2,067/12/21,千里達及托貝哥,55980,5,5,331,3754,6700537831329988,672,3120360769738506,614,30164852555497,Y,354,1
6671981403,9,王宜君,1,075/02/02,諾魯,9209,1,4,329,4064,5890285211538044,822,4647793582791227,513,4788001493531,Y,267,9
9381602023,2,劉郁婷,2,073/01/15,聖文森及格瑞那丁,46878,9,5,195,9717,934478574136084,0,1668450106022579,580,6567208502073266,Y,95,0
3857967514,4,劉傑克,1,011/11/15,聖露西亞,47613,1,2,137,1041,5337230245898897,176,7636581224451668,85,4155764896131302908,Y,456,0
5545523084,4,葛俊賢,0,099/10/19,多明尼加,65183,2,5,880,3164,2403731846932830,154,9628610135972335,461,213109790648432,N,608,9
6122690076,4,董雅萍,2,035/07/17,坦尚尼亞,28306,2,3,922,6239,7288757271648839,948,2614795014670652,279,2448145447549121,Y,58,0
5996762842,9,龐宇軒,1,073/04/06,烏拉圭,13324,9,4,463,7110,9392165960794531,232,833670541972308,929,4828514926189525,N,601,9
4031949914,4,李怡婷,1,095/01/14,剛果共和國,4519,1,3,191,9336,5860471964081594,390,68797976002449,565,4730367180567002,Y,305,1
7443176435,2,孫志宏,1,037/12/10,模里西斯,40245,3,1,638,3813,8689488799409349,392,8404531436325848,785,4518380699905523508,N,726,8
672616003,3,姚佩君,1,050/03/31,象牙海岸,91397,9,2,977,1237,5637409662037865,27,1158218266887430,909,5340405882073314,Y,194,0
2258522357,4,杜佳樺,1,060/07/12,聖克里斯多福及尼維斯,81928,5,3,469,4049,4335280378522403,448,227155013123112,284,4662583437434331,Y,626,0
8308913733,4,張俊賢,0,061/11/27,希臘,25080,4,5,508,4356,6096945281930543,836,4474520967376925,571,213107164615334,Y,734,0
5810974231,3,項冠宇,0,106/03/17,孟加拉,24347,1,4,741,6707,49406456830375,343,3312564833053561,350,376928205364969,Y,109,1
6137066770,3,彭淑貞,1,037/12/16,約旦,73956,1,5,548,5737,1004005333117906,247,2008414416694616,779,4788167855693609,N,368,8
1287845362,6,汪淑玲,1,081/07/29,加彭,24959,9,4,47,3017,9004162614605261,436,1992027085386700,616,2389312274903703,Y,593,0
7439979035,3,黃雅萍,0,109/12/27,奧地利,75799,9,5,661,4790,3676460637172164,340,5712164302144944,958,5487108873977419,Y,530,1
9782744489,9,張佳蓉,2,052/11/07,法屬玻里尼西亞,3267,1,4,475,6996,5279036866767758,74,5461581943105477,21,38805955300288,N,527,9
7414961740,2,羅宜庭,0,047/02/13,墨西哥,38138,9,1,494,1755,5798332553760678,370,1980554266527991,174,630447858147,N,293,0
